instance_id,design,quality_class,center_x_mm,center_y_mm,center_z_mm,scale_mm
T30ID50R0_00197,T30ID50,R0,0.0129,0.1596,0.0000,40.4726
T30ID50R0_00198,T30ID50,R0,0.0126,0.1580,0.0000,40.4692
T30ID50R0_00199,T30ID50,R0,0.0158,0.1778,0.0000,40.4923
T30ID50R0_00200,T30ID50,R0,0.0143,0.1704,0.0000,40.4845
T30ID50R0_00201,T30ID50,R0,0.0134,0.1617,0.0000,40.4693
T30ID50R0_00202,T30ID50,R0,0.0142,0.1678,0.0000,40.4712
T30ID50R0_00203,T30ID50,R0,0.0161,0.1831,0.0000,40.4871
T30ID50R0_00204,T30ID50,R0,0.0108,0.1416,0.0000,40.4544
T30ID50R0_00205,T30ID50,R0,0.0108,0.1431,0.0000,40.4495
T30ID50R0_00206,T30ID50,R0,0.0150,0.1788,0.0000,40.4861
T30ID50R0_00207,T30ID50,R0,0.0164,0.1860,0.0000,40.4930
T30ID50R0_00208,T30ID50,R0,0.0148,0.1749,0.0000,40.4835
T30ID50R0_00209,T30ID50,R0,0.0109,0.1420,0.0000,40.4509
T30ID50R0_00210,T30ID50,R0,0.0179,0.1969,0.0000,40.5128
T30ID50R0_00211,T30ID50,R0,0.0147,0.1791,0.0000,40.4886
T30ID50R0_00212,T30ID50,R0,0.0134,0.1615,0.0000,40.4774
T30ID50R0_00213,T30ID50,R0,0.0147,0.1736,0.0000,40.4806
T30ID50R0_00214,T30ID50,R0,0.0130,0.1588,0.0000,40.4685
T30ID50R0_00215,T30ID50,R0,0.0135,0.1631,0.0000,40.4628
T30ID50R0_00216,T30ID50,R0,0.0154,0.1774,0.0000,40.4871
T30ID50R0_00217,T30ID50,R0,0.0063,0.0947,0.0000,40.4100
T30ID50R0_00218,T30ID50,R0,0.0131,0.1674,0.0000,40.4826
T30ID50R0_00219,T30ID50,R0,0.0128,0.1566,0.0000,40.4594
T30ID50R0_00220,T30ID50,R0,0.0128,0.1588,0.0000,40.4741
T30ID50R0_00221,T30ID50,R0,0.0101,0.1372,0.0000,40.4448
T30ID50R0_00222,T30ID50,R0,0.0125,0.1570,0.0000,40.4649
T30ID50R0_00223,T30ID50,R0,0.0083,0.1154,0.0000,40.4226
T30ID50R0_00224,T30ID50,R0,0.0161,0.1845,0.0000,40.4935
T30ID50R0_00225,T30ID50,R0,0.0158,0.1840,0.0000,40.4959
T30ID50R0_00226,T30ID50,R0,0.0101,0.1356,0.0000,40.4471
T30ID50R0_00227,T30ID50,R0,0.0114,0.1467,0.0000,40.4600
T30ID50R0_00228,T30ID50,R0,0.0102,0.1343,0.0000,40.4386
T30ID50R0_00229,T30ID50,R0,0.0165,0.1839,0.0000,40.4936
T30ID50R0_00230,T30ID50,R0,0.0142,0.1699,0.0000,40.4747
T30ID50R0_00231,T30ID50,R0,0.0110,0.1413,0.0000,40.4456
T30ID50R0_00232,T30ID50,R0,0.0180,0.1964,0.0000,40.5035
T30ID50R0_00233,T30ID50,R0,0.0119,0.1503,0.0000,40.4608
T30ID50R0_00234,T30ID50,R0,0.0167,0.1888,0.0000,40.4990
T30ID50R0_00235,T30ID50,R0,0.0105,0.1369,0.0000,40.4472
T30ID50R0_00236,T30ID50,R0,0.0116,0.1473,0.0000,40.4570
T30ID50R0_00237,T30ID50,R0,0.0113,0.1446,0.0000,40.4497
T30ID50R0_00238,T30ID50,R0,0.0149,0.1740,0.0000,40.4898
T30ID50R0_00239,T30ID50,R0,0.0137,0.1650,0.0000,40.4786
T30ID50R0_00240,T30ID50,R0,0.0112,0.1436,0.0000,40.4561
T30ID50R0_00241,T30ID50,R0,0.0158,0.1789,0.0000,40.4830
T30ID50R0_00242,T30ID50,R0,0.0149,0.1746,0.0000,40.4871
T30ID50R0_00243,T30ID50,R0,0.0138,0.1661,0.0000,40.4764
T30ID50R0_00244,T30ID50,R0,0.0153,0.1759,0.0000,40.4908
T30ID50R0_00245,T30ID50,R0,0.0096,0.1353,0.0000,40.4488
T30ID50R0_00246,T30ID50,R0,0.0116,0.1480,0.0000,40.4651
T30ID50R0_00247,T30ID50,R0,0.0120,0.1514,0.0000,40.4652
T30ID50R0_00248,T30ID50,R0,0.0171,0.1901,0.0000,40.5079
T30ID50R0_00249,T30ID50,R0,0.0148,0.1726,0.0000,40.4842
T30ID50R0_00250,T30ID50,R0,0.0126,0.1560,0.0000,40.4770
T30ID50R0_00251,T30ID50,R0,0.0120,0.1491,0.0000,40.4626
T30ID50R0_00252,T30ID50,R0,0.0118,0.1525,0.0000,40.4700
T30ID50R0_00253,T30ID50,R0,0.0173,0.1960,0.0000,40.5070
T30ID50R0_00254,T30ID50,R0,0.0127,0.1583,0.0000,40.4681
T30ID50R0_00255,T30ID50,R0,0.0119,0.1478,0.0000,40.4567
T30ID50R0_00256,T30ID50,R0,0.0153,0.1769,0.0000,40.4869
T30ID50R0_00257,T30ID50,R0,0.0168,0.1871,0.0000,40.4986
T30ID50R0_00258,T30ID50,R0,0.0106,0.1373,0.0000,40.4466
T30ID50R0_00259,T30ID50,R0,0.0103,0.1376,0.0000,40.4424
T30ID50R0_00260,T30ID50,R0,0.0149,0.1747,0.0000,40.4822
T30ID50R0_00261,T30ID50,R0,0.0137,0.1642,0.0000,40.4648
T30ID50R0_00262,T30ID50,R0,0.0158,0.1783,0.0000,40.4916
T30ID50R0_00263,T30ID50,R0,0.0134,0.1627,0.0000,40.4703
T30ID50R0_00264,T30ID50,R0,0.0129,0.1602,0.0000,40.4701
T30ID50R0_00265,T30ID50,R0,0.0134,0.1629,0.0000,40.4758
T30ID50R0_00266,T30ID50,R0,0.0110,0.1439,0.0000,40.4553
T30ID50R0_00267,T30ID50,R0,0.0113,0.1477,0.0000,40.4607
T30ID50R0_00268,T30ID50,R0,0.0138,0.1648,0.0000,40.4787
T30ID50R0_00269,T30ID50,R0,0.0186,0.2049,0.0000,40.5145
T30ID50R0_00270,T30ID50,R0,0.0158,0.1811,0.0000,40.4913
T30ID50R0_00271,T30ID50,R0,0.0124,0.1575,0.0000,40.4772
T30ID50R0_00272,T30ID50,R0,0.0141,0.1677,0.0000,40.4801
T30ID50R0_00273,T30ID50,R0,0.0159,0.1806,0.0000,40.4964
T30ID50R0_00274,T30ID50,R0,0.0178,0.1942,0.0000,40.5059
T30ID50R0_00275,T30ID50,R0,0.0158,0.1806,0.0000,40.4980
T30ID50R0_00276,T30ID50,R0,0.0141,0.1677,0.0000,40.4714
T30ID50R0_00277,T30ID50,R0,0.0137,0.1640,0.0000,40.4695
T30ID50R0_00278,T30ID50,R0,0.0167,0.1970,0.0000,40.5091
T30ID50R0_00279,T30ID50,R0,0.0122,0.1514,0.0000,40.4654
T30ID50R0_00280,T30ID50,R0,0.0138,0.1652,0.0000,40.4779
T30ID50R0_00281,T30ID50,R0,0.0172,0.1921,0.0000,40.5021
T30ID50R0_00282,T30ID50,R0,0.0143,0.1699,0.0000,40.4782
T30ID50R0_00283,T30ID50,R0,0.0114,0.1465,0.0000,40.4587
T30ID50R0_00284,T30ID50,R0,0.0153,0.1795,0.0000,40.4929
T30ID50R0_00285,T30ID50,R0,0.0147,0.1719,0.0000,40.4906
T30ID50R0_00286,T30ID50,R0,0.0159,0.1803,0.0000,40.4885
T30ID50R0_00287,T30ID50,R0,0.0145,0.1692,0.0000,40.4877
T30ID50R0_00288,T30ID50,R0,0.0141,0.1678,0.0000,40.4825
T30ID50R0_00289,T30ID50,R0,0.0169,0.1880,0.0000,40.5059
T30ID50R0_00290,T30ID50,R0,0.0110,0.1454,0.0000,40.4582
T30ID50R0_00291,T30ID50,R0,0.0121,0.1499,0.0000,40.4518
T30ID50R0_00292,T30ID50,R0,0.0131,0.1593,0.0000,40.4707
T30ID50R0_00293,T30ID50,R0,0.0179,0.1939,0.0000,40.5050
T30ID50R0_00294,T30ID50,R0,0.0135,0.1625,0.0000,40.4726
T30ID50R0_00295,T30ID50,R0,0.0112,0.1455,0.0000,40.4636
T30ID50R0_00296,T30ID50,R0,0.0135,0.1605,0.0000,40.4781
T30ID50R0_00297,T30ID50,R0,0.0133,0.1667,0.0000,40.4793
T30ID50R0_00298,T30ID50,R0,0.0155,0.1784,0.0000,40.4935
T30ID50R0_00299,T30ID50,R0,0.0120,0.1509,0.0000,40.4534
T30ID50R0_00300,T30ID50,R0,0.0144,0.1714,0.0000,40.4852
T30ID50R0_00301,T30ID50,R0,0.0146,0.1709,0.0000,40.4867
T30ID50R0_00302,T30ID50,R0,0.0139,0.1665,0.0000,40.4697
T30ID50R0_00303,T30ID50,R0,0.0133,0.1588,0.0000,40.4618
T30ID50R0_00304,T30ID50,R0,0.0123,0.1541,0.0000,40.4693
T30ID50R0_00305,T30ID50,R0,0.0146,0.1718,0.0000,40.4830
T30ID50R0_00306,T30ID50,R0,0.0129,0.1608,0.0000,40.4740
T30ID50R0_00307,T30ID50,R0,0.0173,0.1920,0.0000,40.5015
T30ID50R0_00308,T30ID50,R0,0.0125,0.1529,0.0000,40.4692
T30ID50R0_00309,T30ID50,R0,0.0150,0.1725,0.0000,40.4790
T30ID50R0_00310,T30ID50,R0,0.0132,0.1627,0.0000,40.4742
T30ID50R0_00311,T30ID50,R0,0.0106,0.1412,0.0000,40.4577
T30ID50R0_00312,T30ID50,R0,0.0136,0.1636,0.0000,40.4712
T30ID50R0_00313,T30ID50,R0,0.0160,0.1805,0.0000,40.4897
T30ID50R0_00314,T30ID50,R0,0.0133,0.1623,0.0000,40.4725
T30ID50R0_00315,T30ID50,R0,0.0132,0.1598,0.0000,40.4640
T30ID50R0_00316,T30ID50,R0,0.0125,0.1578,0.0000,40.4628
T30ID50R0_00317,T30ID50,R0,0.0130,0.1576,0.0000,40.4755
T30ID50R0_00318,T30ID50,R0,0.0138,0.1641,0.0000,40.4826
T30ID50R0_00319,T30ID50,R0,0.0154,0.1787,0.0000,40.4903
T30ID50R0_00320,T30ID50,R0,0.0152,0.1764,0.0000,40.4866
T30ID50R0_00321,T30ID50,R0,0.0132,0.1599,0.0000,40.4724
T30ID50R0_00322,T30ID50,R0,0.0176,0.1929,0.0000,40.5012
T30ID50R0_00323,T30ID50,R0,0.0135,0.1616,0.0000,40.4678
T30ID50R0_00324,T30ID50,R0,0.0115,0.1473,0.0000,40.4509
T30ID50R0_00325,T30ID50,R0,0.0118,0.1496,0.0000,40.4595
T30ID50R0_00326,T30ID50,R0,0.0145,0.1703,0.0000,40.4843
T30ID50R0_00327,T30ID50,R0,0.0157,0.1795,0.0000,40.4903
T30ID50R0_00328,T30ID50,R0,0.0154,0.1790,0.0000,40.4883
T30ID50R0_00329,T30ID50,R0,0.0136,0.1648,0.0000,40.4764
T30ID50R0_00330,T30ID50,R0,0.0149,0.1753,0.0000,40.4889
T30ID50R0_00331,T30ID50,R0,0.0113,0.1428,0.0000,40.4592
T30ID50R0_00332,T30ID50,R0,0.0126,0.1595,0.0000,40.4688
T30ID50R0_00333,T30ID50,R0,0.0127,0.1572,0.0000,40.4697
T30ID50R0_00334,T30ID50,R0,0.0114,0.1441,0.0000,40.4562
T30ID50R0_00335,T30ID50,R0,0.0136,0.1647,0.0000,40.4735
T30ID50R0_00336,T30ID50,R0,0.0150,0.1768,0.0000,40.4835
T30ID50R0_00337,T30ID50,R0,0.0132,0.1623,0.0000,40.4698
T30ID50R0_00338,T30ID50,R0,0.0152,0.1750,0.0000,40.4913
T30ID50R0_00339,T30ID50,R0,0.0120,0.1482,0.0000,40.4604
T30ID50R0_00340,T30ID50,R0,0.0114,0.1516,0.0000,40.4627
T30ID50R0_00341,T30ID50,R0,0.0121,0.1551,0.0000,40.4589
T30ID50R0_00342,T30ID50,R0,0.0165,0.1845,0.0000,40.4883
T30ID50R0_00343,T30ID50,R0,0.0129,0.1598,0.0000,40.4637
T30ID50R0_00344,T30ID50,R0,0.0124,0.1561,0.0000,40.4673
T30ID50R0_00345,T30ID50,R0,0.0136,0.1645,0.0000,40.4784
T30ID50R0_00346,T30ID50,R0,0.0113,0.1459,0.0000,40.4564
T30ID50R0_00347,T30ID50,R0,0.0152,0.1768,0.0000,40.4873
T30ID50R0_00348,T30ID50,R0,0.0098,0.1332,0.0000,40.4382
T30ID50R0_00349,T30ID50,R0,0.0133,0.1647,0.0000,40.4752
T30ID50R0_00350,T30ID50,R0,0.0125,0.1597,0.0000,40.4727
T30ID50R0_00351,T30ID50,R0,0.0109,0.1521,0.0000,40.4578
T30ID50R0_00352,T30ID50,R0,0.0163,0.1841,0.0000,40.4974
T30ID50R0_00353,T30ID50,R0,0.0171,0.1906,0.0000,40.5051
T30ID50R0_00354,T30ID50,R0,0.0157,0.1779,0.0000,40.4867
T30ID50R0_00355,T30ID50,R0,0.0177,0.1969,0.0000,40.5108
T30ID50R0_00356,T30ID50,R0,0.0132,0.1627,0.0000,40.4689
T30ID50R0_00357,T30ID50,R0,0.0144,0.1745,0.0000,40.4818
T30ID50R0_00358,T30ID50,R0,0.0126,0.1565,0.0000,40.4678
T30ID50R0_00359,T30ID50,R0,0.0073,0.1140,0.0000,40.4246
T30ID50R0_00360,T30ID50,R0,0.0146,0.1744,0.0000,40.4892
T30ID50R0_00361,T30ID50,R0,0.0121,0.1538,0.0000,40.4651
T30ID50R0_00362,T30ID50,R0,0.0123,0.1530,0.0000,40.4642
T30ID50R0_00363,T30ID50,R0,0.0185,0.1971,0.0000,40.5035
T30ID50R0_00364,T30ID50,R0,0.0183,0.2007,0.0000,40.5149
T30ID50R0_00365,T30ID50,R0,0.0157,0.1813,0.0000,40.4937
T30ID50R0_00366,T30ID50,R0,0.0168,0.1903,0.0000,40.5002
T30ID50R0_00367,T30ID50,R0,0.0146,0.1719,0.0000,40.4894
T30ID50R0_00368,T30ID50,R0,0.0134,0.1633,0.0000,40.4684
T30ID50R0_00369,T30ID50,R0,0.0128,0.1547,0.0000,40.4588
T30ID50R0_00370,T30ID50,R0,0.0155,0.1772,0.0000,40.4839
T30ID50R0_00371,T30ID50,R0,0.0132,0.1604,0.0000,40.4732
T30ID50R0_00372,T30ID50,R0,0.0170,0.1902,0.0000,40.5047
T30ID50R0_00373,T30ID50,R0,0.0132,0.1606,0.0000,40.4756
T30ID50R0_00374,T30ID50,R0,0.0131,0.1612,0.0000,40.4705
T30ID50R0_00375,T30ID50,R0,0.0138,0.1656,0.0000,40.4799
T30ID50R0_00376,T30ID50,R0,0.0180,0.1955,0.0000,40.5060
T30ID50R0_00377,T30ID50,R0,0.0110,0.1439,0.0000,40.4561
T30ID50R0_00378,T30ID50,R0,0.0131,0.1620,0.0000,40.4717
T30ID50R0_00379,T30ID50,R0,0.0178,0.1943,0.0000,40.5028
T30ID50R0_00380,T30ID50,R0,0.0149,0.1787,0.0000,40.4888
T30ID50R0_00381,T30ID50,R0,0.0155,0.1787,0.0000,40.4910
T30ID50R0_00382,T30ID50,R0,0.0171,0.1906,0.0000,40.5016
T30ID50R0_00383,T30ID50,R0,0.0132,0.1651,0.0000,40.4737
T30ID50R0_00384,T30ID50,R0,0.0127,0.1592,0.0000,40.4747
T30ID50R0_00385,T30ID50,R0,0.0139,0.1700,0.0000,40.4788
T30ID50R0_00386,T30ID50,R0,0.0143,0.1707,0.0000,40.4761
T30ID50R0_00387,T30ID50,R0,0.0135,0.1639,0.0000,40.4705
T30ID50R0_00388,T30ID50,R0,0.0141,0.1657,0.0000,40.4733
T30ID50R0_00389,T30ID50,R0,0.0125,0.1527,0.0000,40.4624
T30ID50R0_00390,T30ID50,R0,0.0142,0.1678,0.0000,40.4871
T30ID50R0_00391,T30ID50,R0,0.0137,0.1686,0.0000,40.4762
T30ID50R0_00392,T30ID50,R0,0.0148,0.1735,0.0000,40.4816
T30ID50R0_00393,T30ID50,R0,0.0135,0.1615,0.0000,40.4697
T30ID50R0_00394,T30ID50,R0,0.0155,0.1813,0.0000,40.4956
T30ID50R0_00395,T30ID50,R0,0.0134,0.1621,0.0000,40.4802
T30ID50R0_00396,T30ID50,R0,0.0122,0.1534,0.0000,40.4592
T30ID50R0_00397,T30ID50,R0,0.0109,0.1406,0.0000,40.4481
T30ID50R0_00398,T30ID50,R0,0.0152,0.1768,0.0000,40.4801
T30ID50R0_00399,T30ID50,R0,0.0113,0.1448,0.0000,40.4585
T30ID50R0_00400,T30ID50,R0,0.0151,0.1736,0.0000,40.4867
T30ID50R0_00401,T30ID50,R0,0.0156,0.1792,0.0000,40.4900
T30ID50R0_00402,T30ID50,R0,0.0140,0.1682,0.0000,40.4805
T30ID50R0_00403,T30ID50,R0,0.0141,0.1692,0.0000,40.4811
T30ID50R0_00404,T30ID50,R0,0.0140,0.1697,0.0000,40.4775
T30ID50R0_00405,T30ID50,R0,0.0120,0.1501,0.0000,40.4593
T30ID50R0_00406,T30ID50,R0,0.0140,0.1682,0.0000,40.4763
T30ID50R0_00407,T30ID50,R0,0.0133,0.1617,0.0000,40.4709
T30ID50R0_00408,T30ID50,R0,0.0132,0.1625,0.0000,40.4775
T30ID50R0_00409,T30ID50,R0,0.0137,0.1643,0.0000,40.4786
T30ID50R0_00410,T30ID50,R0,0.0166,0.1868,0.0000,40.4944
T30ID50R0_00411,T30ID50,R0,0.0146,0.1718,0.0000,40.4830
T30ID50R0_00412,T30ID50,R0,0.0122,0.1533,0.0000,40.4644
T30ID50R0_00413,T30ID50,R0,0.0145,0.1700,0.0000,40.4769
T30ID50R0_00414,T30ID50,R0,0.0141,0.1674,0.0000,40.4732
T30ID50R0_00415,T30ID50,R0,0.0139,0.1651,0.0000,40.4809
T30ID50R0_00416,T30ID50,R0,0.0127,0.1608,0.0000,40.4744
T30ID50R0_00417,T30ID50,R0,0.0153,0.1771,0.0000,40.4877
T30ID50R0_00418,T30ID50,R0,0.0133,0.1607,0.0000,40.4655
T30ID50R0_00419,T30ID50,R0,0.0132,0.1627,0.0000,40.4778
T30ID50R0_00420,T30ID50,R0,0.0131,0.1593,0.0000,40.4645
T30ID50R0_00421,T30ID50,R0,0.0149,0.1722,0.0000,40.4867
T30ID50R0_00422,T30ID50,R0,0.0109,0.1407,0.0000,40.4522
T30ID50R0_00423,T30ID50,R0,0.0133,0.1617,0.0000,40.4705
T30ID50R0_00424,T30ID50,R0,0.0123,0.1540,0.0000,40.4648
T30ID50R0_00425,T30ID50,R0,0.0155,0.1798,0.0000,40.4800
T30ID50R0_00426,T30ID50,R0,0.0155,0.1799,0.0000,40.4912
T30ID50R0_00427,T30ID50,R0,0.0128,0.1610,0.0000,40.4704
T30ID50R0_00428,T30ID50,R0,0.0113,0.1517,0.0000,40.4564
T30ID50R0_00429,T30ID50,R0,0.0158,0.1858,0.0000,40.4916
T30ID50R0_00430,T30ID50,R0,0.0142,0.1685,0.0000,40.4776
T30ID50R0_00431,T30ID50,R0,0.0139,0.1644,0.0000,40.4727
T30ID50R0_00432,T30ID50,R0,0.0164,0.1898,0.0000,40.4969
T30ID50R0_00433,T30ID50,R0,0.0103,0.1351,0.0000,40.4483
T30ID50R0_00434,T30ID50,R0,0.0100,0.1346,0.0000,40.4439
T30ID50R0_00435,T30ID50,R0,0.0159,0.1856,0.0000,40.4972
T30ID50R0_00436,T30ID50,R0,0.0122,0.1509,0.0000,40.4515
T30ID50R0_00437,T30ID50,R0,0.0163,0.1830,0.0000,40.4896
T30ID50R0_00438,T30ID50,R0,0.0145,0.1732,0.0000,40.4884
T30ID50R0_00439,T30ID50,R0,0.0139,0.1667,0.0000,40.4825
T30ID50R0_00440,T30ID50,R0,0.0129,0.1584,0.0000,40.4660
T30ID50R0_00441,T30ID50,R0,0.0134,0.1622,0.0000,40.4719
T30ID50R0_00442,T30ID50,R0,0.0136,0.1657,0.0000,40.4733
T30ID50R0_00443,T30ID50,R0,0.0186,0.2004,0.0000,40.5135
T30ID50R0_00444,T30ID50,R0,0.0122,0.1564,0.0000,40.4661
T30ID50R0_00445,T30ID50,R0,0.0118,0.1499,0.0000,40.4614
T30ID50R0_00446,T30ID50,R0,0.0118,0.1527,0.0000,40.4682
T30ID50R0_00447,T30ID50,R0,0.0148,0.1715,0.0000,40.4895
T30ID50R0_00448,T30ID50,R0,0.0133,0.1632,0.0000,40.4781
T30ID50R0_00449,T30ID50,R0,0.0139,0.1638,0.0000,40.4739
T30ID50R0_00450,T30ID50,R0,0.0180,0.1960,0.0000,40.5059
T30ID50R0_00451,T30ID50,R0,0.0166,0.1863,0.0000,40.4980
T30ID50R0_00452,T30ID50,R0,0.0108,0.1412,0.0000,40.4565
T30ID50R0_00453,T30ID50,R0,0.0145,0.1745,0.0000,40.4825
T30ID50R0_00454,T30ID50,R0,0.0151,0.1779,0.0000,40.4850
T30ID50R0_00455,T30ID50,R0,0.0136,0.1672,0.0000,40.4837
T30ID50R0_00456,T30ID50,R0,0.0157,0.1795,0.0000,40.4922
T30ID50R0_00457,T30ID50,R0,0.0106,0.1402,0.0000,40.4471
T30ID50R0_00458,T30ID50,R0,0.0105,0.1378,0.0000,40.4556
T30ID50R0_00459,T30ID50,R0,0.0139,0.1661,0.0000,40.4754
T30ID50R0_00460,T30ID50,R0,0.0122,0.1502,0.0000,40.4703
T30ID50R0_00461,T30ID50,R0,0.0122,0.1592,0.0000,40.4599
T30ID50R0_00462,T30ID50,R0,0.0114,0.1501,0.0000,40.4575
T30ID50R0_00463,T30ID50,R0,0.0098,0.1322,0.0000,40.4375
T30ID50R0_00464,T30ID50,R0,0.0099,0.1354,0.0000,40.4541
T30ID50R0_00465,T30ID50,R0,0.0122,0.1540,0.0000,40.4596
T30ID50R0_00466,T30ID50,R0,0.0117,0.1512,0.0000,40.4655
T30ID50R0_00467,T30ID50,R0,0.0108,0.1438,0.0000,40.4540
T30ID50R0_00468,T30ID50,R0,0.0154,0.1801,0.0000,40.4888
T30ID50R0_00469,T30ID50,R0,0.0121,0.1518,0.0000,40.4649
T30ID50R0_00470,T30ID50,R0,0.0136,0.1657,0.0000,40.4760
T30ID50R0_00471,T30ID50,R0,0.0124,0.1584,0.0000,40.4677
T30ID50R0_00472,T30ID50,R0,0.0136,0.1637,0.0000,40.4810
T30ID50R0_00473,T30ID50,R0,0.0128,0.1594,0.0000,40.4602
T30ID50R0_00474,T30ID50,R0,0.0112,0.1453,0.0000,40.4476
T30ID50R0_00475,T30ID50,R0,0.0123,0.1536,0.0000,40.4674
T30ID50R0_00476,T30ID50,R0,0.0157,0.1807,0.0000,40.4914
T30ID50R0_00477,T30ID50,R0,0.0165,0.1873,0.0000,40.4937
T30ID50R0_00478,T30ID50,R0,0.0136,0.1642,0.0000,40.4704
T30ID50R0_00479,T30ID50,R0,0.0139,0.1681,0.0000,40.4754
T30ID50R0_00480,T30ID50,R0,0.0176,0.1961,0.0000,40.5097
T30ID50R0_00481,T30ID50,R0,0.0131,0.1604,0.0000,40.4687
T30ID50R0_00482,T30ID50,R0,0.0128,0.1583,0.0000,40.4664
T30ID50R0_00483,T30ID50,R0,0.0125,0.1593,0.0000,40.4696
T30ID50R0_00484,T30ID50,R0,0.0135,0.1655,0.0000,40.4799
T30ID50R0_00485,T30ID50,R0,0.0119,0.1498,0.0000,40.4485
T30ID50R0_00486,T30ID50,R0,0.0118,0.1486,0.0000,40.4591
T30ID50R0_00487,T30ID50,R0,0.0146,0.1722,0.0000,40.4864
T30ID50R0_00488,T30ID50,R0,0.0157,0.1818,0.0000,40.4994
T30ID50R0_00489,T30ID50,R0,0.0113,0.1480,0.0000,40.4638
T30ID50R0_00490,T30ID50,R0,0.0123,0.1543,0.0000,40.4710
T30ID50R0_00491,T30ID50,R0,0.0109,0.1463,0.0000,40.4583
T30ID50R0_00492,T30ID50,R0,0.0130,0.1593,0.0000,40.4640
T30ID50R0_00493,T30ID50,R0,0.0141,0.1690,0.0000,40.4835
T30ID50R0_00494,T30ID50,R0,0.0137,0.1625,0.0000,40.4765
T30ID50R0_00495,T30ID50,R0,0.0146,0.1733,0.0000,40.4873
T30ID50R0_00496,T30ID50,R0,0.0146,0.1740,0.0000,40.4893
T30ID50R0_00497,T30ID50,R0,0.0149,0.1751,0.0000,40.4866
T30ID50R0_00498,T30ID50,R0,0.0145,0.1726,0.0000,40.4880
T30ID50R0_00499,T30ID50,R0,0.0169,0.1889,0.0000,40.5013
T30ID50R0_00500,T30ID50,R0,0.0112,0.1446,0.0000,40.4554
T30ID50W0_00001,T30ID50,W0,-0.0439,-0.4176,0.0000,40.7162
T30ID50W0_00002,T30ID50,W0,-0.0072,-0.0684,0.0000,40.3780
T30ID50W0_00003,T30ID50,W0,-0.0263,-0.2501,0.0000,40.5624
T30ID50W0_00004,T30ID50,W0,-0.0474,-0.4510,0.0000,40.7565
T30ID50W0_00005,T30ID50,W0,-0.0072,-0.0682,0.0000,40.3720
T30ID50W0_00006,T30ID50,W0,-0.0027,-0.0254,0.0000,40.3368
T30ID50W0_00007,T30ID50,W0,-0.0045,-0.0427,0.0000,40.3471
T30ID50W0_00008,T30ID50,W0,-0.0221,-0.2107,0.0000,40.5247
T30ID50W0_00009,T30ID50,W0,-0.0373,-0.3553,0.0000,40.6620
T30ID50W0_00010,T30ID50,W0,-0.0082,-0.0782,0.0000,40.3902
T30ID50W0_00011,T30ID50,W0,-0.0147,-0.1397,0.0000,40.4442
T30ID50W0_00012,T30ID50,W0,-0.0188,-0.1790,0.0000,40.4804
T30ID50W0_00013,T30ID50,W0,-0.0469,-0.4467,0.0000,40.7451
T30ID50W0_00014,T30ID50,W0,-0.0219,-0.2080,0.0000,40.5075
T30ID50W0_00015,T30ID50,W0,-0.0243,-0.2309,0.0000,40.5390
T30ID50W0_00016,T30ID50,W0,-0.0308,-0.2927,0.0000,40.5965
T30ID50W0_00017,T30ID50,W0,-0.0042,-0.0403,0.0000,40.3483
T30ID50W0_00018,T30ID50,W0,-0.0372,-0.3536,0.0000,40.6621
T30ID50W0_00019,T30ID50,W0,-0.0449,-0.4276,0.0000,40.7369
T30ID50W0_00020,T30ID50,W0,-0.0257,-0.2441,0.0000,40.5571
T30ID50W0_00021,T30ID50,W0,-0.0283,-0.2689,0.0000,40.5817
T30ID50W0_00022,T30ID50,W0,-0.0042,-0.0398,0.0000,40.3443
T30ID50W0_00023,T30ID50,W0,-0.0220,-0.2095,0.0000,40.5120
T30ID50W0_00024,T30ID50,W0,-0.0212,-0.2022,0.0000,40.5055
T30ID50W0_00025,T30ID50,W0,-0.0130,-0.1238,0.0000,40.4348
T30ID50W0_00026,T30ID50,W0,-0.0276,-0.2627,0.0000,40.5599
T30ID50W0_00027,T30ID50,W0,-0.0452,-0.4296,0.0000,40.7284
T30ID50W0_00028,T30ID50,W0,-0.0073,-0.0690,0.0000,40.3776
T30ID50W0_00029,T30ID50,W0,-0.0017,-0.0159,0.0000,40.3200
T30ID50W0_00030,T30ID50,W0,-0.0150,-0.1425,0.0000,40.4519
T30ID50W0_00031,T30ID50,W0,-0.0092,-0.0871,0.0000,40.3920
T30ID50W0_00032,T30ID50,W0,-0.0302,-0.2875,0.0000,40.5939
T30ID50W0_00033,T30ID50,W0,-0.0313,-0.2980,0.0000,40.5906
T30ID50W0_00034,T30ID50,W0,-0.0381,-0.3624,0.0000,40.6643
T30ID50W0_00035,T30ID50,W0,-0.0089,-0.0847,0.0000,40.4004
T30ID50W0_00036,T30ID50,W0,-0.0108,-0.1030,0.0000,40.4061
T30ID50W0_00037,T30ID50,W0,-0.0090,-0.0853,0.0000,40.3915
T30ID50W0_00038,T30ID50,W0,-0.0307,-0.2924,0.0000,40.5939
T30ID50W0_00039,T30ID50,W0,-0.0164,-0.1559,0.0000,40.4620
T30ID50W0_00040,T30ID50,W0,-0.0455,-0.4328,0.0000,40.7393
T30ID50W0_00041,T30ID50,W0,-0.0142,-0.1351,0.0000,40.4455
T30ID50W0_00042,T30ID50,W0,-0.0098,-0.0930,0.0000,40.4006
